web-scraper-order,web-scraper-start-url,expansion
"1647749018-3739","https://www.ncbi.nlm.nih.gov/mesh/?term=Far","A method that is derived from western blotting (BLOTTING, WESTERN) and is used to detect protein-protein interactions. The blotted proteins are probed with a non-antibody protein which can then be tagged with a labeled antibody."
"1647754687-5204","https://www.ncbi.nlm.nih.gov/mesh/?term=Catalytic","The facilitation of a chemical reaction by material (catalyst) that is not consumed by the reaction."
"1647760309-6538","https://www.ncbi.nlm.nih.gov/mesh/?term=DNA","A deoxyribonucleotide polymer that is the primary genetic material of all cells. Eukaryotic and prokaryotic organisms normally contain DNA in a double-stranded state, yet several important biological processes transiently involve single-stranded regions. DNA, which consists of a polysugar-phosphate backbone possessing projections of purines (adenine and guanine) and pyrimidines (thymine and cytosine), forms a double helix that is held together by hydrogen bonds between these purines and pyrimidines (adenine to thymine and guanine to cytosine)."
"1647750399-4071","https://www.ncbi.nlm.nih.gov/mesh/?term=Biopterin","A natural product that has been considered as a growth factor for some insects."
"1647742952-1864","https://www.ncbi.nlm.nih.gov/mesh/?term=Benzylidene","Compounds which include a double-bonded carbon atom that is directly attached to a benzene ring. While this category is named after the highly reactive compound benzylidene, the compounds listed under it occur through a variety of synthetic pathways."
"1647758651-6095","https://www.ncbi.nlm.nih.gov/mesh/?term=Tomography","Tomography using x-ray transmission and a computer algorithm to reconstruct the image."
"1647753447-4847","https://www.ncbi.nlm.nih.gov/mesh/?term=Dioxide","Thorium oxide (ThO2). A radiographic contrast agent that was used in the early 1930s through about 1954. High rates of mortality have been linked to its use and it has been shown to cause liver cancer."
"1647747843-3406","https://www.ncbi.nlm.nih.gov/mesh/?term=Rana","The family of true frogs of the order Anura. The family occurs worldwide except in Antarctica."
"1647754708-5211","https://www.ncbi.nlm.nih.gov/mesh/?term=Polycomb","A family of proteins that play a role in CHROMATIN REMODELING. They are best known for silencing HOX GENES and the regulation of EPIGENETIC PROCESSES."
"1647738859-275","https://www.ncbi.nlm.nih.gov/mesh/?term=Electrocoagulation","null"
"1647744593-2446","https://www.ncbi.nlm.nih.gov/mesh/?term=Myeloblastin","null"
"1647749183-3782","https://www.ncbi.nlm.nih.gov/mesh/?term=Cytotoxins","Substances that are toxic to cells; they may be involved in immunity or may be contained in venoms. These are distinguished from CYTOSTATIC AGENTS in degree of effect. Some of them are used as CYTOTOXIC ANTIBIOTICS. The mechanism of action of many of these are as ALKYLATING AGENTS or MITOSIS MODULATORS."
"1647751541-4382","https://www.ncbi.nlm.nih.gov/mesh/?term=Smad4","A signal transducing adaptor protein and tumor suppressor protein. It forms a complex with activated RECEPTOR-REGULATED SMAD PROTEINS. The complex then translocates to the CELL NUCLEUS and regulates GENETIC TRANSCRIPTION of target GENES."
"1647749650-3899","https://www.ncbi.nlm.nih.gov/mesh/?term=Conization","null"
"1647747559-3327","https://www.ncbi.nlm.nih.gov/mesh/?term=Sulfotransferases","Enzymes which transfer sulfate groups to various acceptor molecules. They are involved in posttranslational sulfation of proteins and sulfate conjugation of exogenous chemicals and bile acids. EC 2.8.2."
"1647750413-4075","https://www.ncbi.nlm.nih.gov/mesh/?term=Agar","A complex sulfated polymer of galactose units, extracted from Gelidium cartilagineum, Gracilaria confervoides, and related red algae. It is used as a gel in the preparation of solid culture media for microorganisms, as a bulk laxative, in making emulsions, and as a supporting medium for immunodiffusion and immunoelectrophoresis."
"1647751986-4501","https://www.ncbi.nlm.nih.gov/mesh/?term=Celecoxib","A pyrazole derivative and selective CYCLOOXYGENASE 2 INHIBITOR that is used to treat symptoms associated with RHEUMATOID ARTHRITIS; OSTEOARTHRITIS and JUVENILE ARTHRITIS, as well as the management of ACUTE PAIN."
"1647741665-1363","https://www.ncbi.nlm.nih.gov/mesh/?term=Color","The visually perceived property of objects created by absorption or reflection of specific wavelengths of light."
"1647743836-2185","https://www.ncbi.nlm.nih.gov/mesh/?term=Radiographic","Use of optic and geometric techniques to enhance radiographic image quality and interpretation. It includes use of microfocal X-ray tubes and intensifying fluoroscopic screens."
"1647746478-2996","https://www.ncbi.nlm.nih.gov/mesh/?term=Gli2","A transcriptional activator that contains five adjacent CYS2-HIS2 ZINC FINGERS. It functions in the hedgehog signaling pathway and is required for normal embryonic development. Mutations in the GLI2 gene are associated with type 9 HOLOPROSENCEPHALY and type 2 PALLISTER-HALL SYNDROME."
"1647741289-1217","https://www.ncbi.nlm.nih.gov/mesh/?term=Prolactinoma","null"
"1647748699-3653","https://www.ncbi.nlm.nih.gov/mesh/?term=Deoxyribonuclease","Enzymes which catalyze the hydrolases of ester bonds within DNA. EC 3.1.-."
"1647745240-2644","https://www.ncbi.nlm.nih.gov/mesh/?term=Complementarity","Three regions (CDR1; CDR2 and CDR3) of amino acid sequence in the IMMUNOGLOBULIN VARIABLE REGION that are highly divergent. Together the CDRs from the light and heavy immunoglobulin chains form a surface that is complementary to the antigen. These regions are also present in other members of the immunoglobulin superfamily, for example, T-cell receptors (RECEPTORS, ANTIGEN, T-CELL)."
"1647756975-5734","https://www.ncbi.nlm.nih.gov/mesh/?term=Forkhead","A forkhead box transcription factor that is expressed in the developing eyelid and during very early development of the gonad, prior to sex determination. It is essential for development of the ovary and inhibits SOX9 TRANSCRIPTION FACTOR to prevent differentiation to testes. It also induces APOPTOSIS in ovarian cells. Mutations in the FOXL2 gene are associated with BLEPHAROPHIMOSIS; Ptosis, and Epicanthus inversus (BPES with ovarian failure)."
"1647747097-3187","https://www.ncbi.nlm.nih.gov/mesh/?term=Cytosine","A pyrimidine base that is a fundamental unit of nucleic acids."
"1647748085-3476","https://www.ncbi.nlm.nih.gov/mesh/?term=Bacteriocins","null"
"1647746010-2856","https://www.ncbi.nlm.nih.gov/mesh/?term=Piroxicam","A cyclooxygenase inhibiting, non-steroidal anti-inflammatory agent (NSAID) that is well established in treating rheumatoid arthritis and osteoarthritis and used for musculoskeletal disorders, dysmenorrhea, and postoperative pain. Its long half-life enables it to be administered once daily."
"1647755932-5519","https://www.ncbi.nlm.nih.gov/mesh/?term=2C","One of four major classes of mammalian serine/threonine specific protein phosphatases. Protein phosphatase 2C is a monomeric enzyme about 42 kDa in size. It shows broad substrate specificity dependent on divalent cations (mainly manganese and magnesium). Three isozymes are known in mammals: PP2C -alpha, -beta and -gamma. In yeast, there are four PP2C homologues: phosphatase PTC1 that have weak tyrosine phosphatase activity, phosphatase PTC2, phosphatase PTC3, and PTC4. Isozymes of PP2C also occur in Arabidopsis thaliana where the kinase-associated protein phosphatase (KAPP) containing a C-terminal PP2C domain, dephosphorylates Ser/Thr receptor-like kinase RLK5."
"1647750982-4221","https://www.ncbi.nlm.nih.gov/mesh/?term=Tetraspanin","A large superfamily of cell surface membrane proteins characterized by their four transmembrane domains. They play a role in a variety of processes such as cellular adhesion and motility. They may be involved in the organization of cell surface MEMBRANE MICRODOMAINS that regulate the activation of LEUKOCYTES."
"1647749749-3921","https://www.ncbi.nlm.nih.gov/mesh/?term=Anhydrase","A cytosolic carbonic anhydrase isoenzyme found widely distributed in cells of almost all tissues. Deficiencies of carbonic anhydrase II produce a syndrome characterized by OSTEOPETROSIS, renal tubular acidosis (ACIDOSIS, RENAL TUBULAR) and cerebral calcification. EC 4.2.1.-"
"1647749881-3952","https://www.ncbi.nlm.nih.gov/mesh/?term=Upper","DEEP VEIN THROMBOSIS of an upper extremity vein (e.g., AXILLARY VEIN; SUBCLAVIAN VEIN; and JUGULAR VEINS). It is associated with mechanical factors (Upper Extremity Deep Vein Thrombosis, Primary) secondary to other anatomic factors (Upper Extremity Deep Vein Thrombosis, Secondary). Symptoms may include sudden onset of pain, warmth, redness, blueness, and swelling in the arm."
"1647745146-2621","https://www.ncbi.nlm.nih.gov/mesh/?term=Adducts","The products of chemical reactions that result in the addition of extraneous chemical groups to DNA."
"1647746197-2913","https://www.ncbi.nlm.nih.gov/mesh/?term=Acyl-tRNA","A subclass of enzymes that aminoacylate AMINO ACID-SPECIFIC TRANSFER RNA with their corresponding AMINO ACIDS."
"1647739203-408","https://www.ncbi.nlm.nih.gov/mesh/?term=Niacin","A water-soluble vitamin of the B complex occurring in various animal and plant tissues. It is required by the body for the formation of coenzymes NAD and NADP. It has PELLAGRA-curative, vasodilating, and antilipemic properties."
"1647742495-1686","https://www.ncbi.nlm.nih.gov/mesh/?term=Triptorelin","A potent synthetic long-acting agonist of GONADOTROPIN-RELEASING HORMONE with D-tryptophan substitution at residue 6."
"1647742035-1507","https://www.ncbi.nlm.nih.gov/mesh/?term=Neurodegenerative","Hereditary and sporadic conditions which are characterized by progressive nervous system dysfunction. These disorders are often associated with atrophy of the affected central or peripheral nervous system structures."
"1647755097-5315","https://www.ncbi.nlm.nih.gov/mesh/?term=CDX2","An antennapedia-like homeodomain transcription factor that regulates the expression of multiple genes in the INTESTINAL MUCOSA. It plays a critical role in many processes from early differentiation to maintenance of the intestinal epithelial lining of both the small and large intestine."
"1647742158-1555","https://www.ncbi.nlm.nih.gov/mesh/?term=Dilatation","The act of dilating."
"1647755167-5333","https://www.ncbi.nlm.nih.gov/mesh/?term=Microbubbles","null"
"1647758855-6144","https://www.ncbi.nlm.nih.gov/mesh/?term=Knockout","Strains of mice in which certain GENES of their GENOMES have been disrupted, or ""knocked-out"". To produce knockouts, using RECOMBINANT DNA technology, the normal DNA sequence of the gene being studied is altered to prevent synthesis of a normal gene product. Cloned cells in which this DNA alteration is successful are then injected into mouse EMBRYOS to produce chimeric mice. The chimeric mice are then bred to yield a strain in which all the cells of the mouse contain the disrupted gene. Knockout mice are used as EXPERIMENTAL ANIMAL MODELS for diseases (DISEASE MODELS, ANIMAL) and to clarify the functions of the genes."
"1647745032-2591","https://www.ncbi.nlm.nih.gov/mesh/?term=Jurkat","A CELL LINE derived from human T-CELL LEUKEMIA and used to determine the mechanism of differential susceptibility to anti-cancer drugs and radiation."
"1647742872-1833","https://www.ncbi.nlm.nih.gov/mesh/?term=Minority","A subgroup having special characteristics within a larger group, often bound together by special ties which distinguish it from the larger group."
"1647753973-4990","https://www.ncbi.nlm.nih.gov/mesh/?term=Workflow","null"
"1647746420-2979","https://www.ncbi.nlm.nih.gov/mesh/?term=Multidetector","null"
"1647757256-5789","https://www.ncbi.nlm.nih.gov/mesh/?term=Patient","Individuals participating in the health care system for the purpose of receiving therapeutic, diagnostic, or preventive procedures."
"1647749136-3771","https://www.ncbi.nlm.nih.gov/mesh/?term=G(M3)","A ganglioside present in abnormally large amounts in the brain and liver due to a deficient biosynthetic enzyme, G(M3):UDP-N-acetylgalactosaminyltransferase. Deficiency of this enzyme prevents the formation of G(M2) ganglioside from G(M3) ganglioside and is the cause of an anabolic sphingolipidosis."
"1647752982-4740","https://www.ncbi.nlm.nih.gov/mesh/?term=Cytochrome","Hemeproteins whose characteristic mode of action involves transfer of reducing equivalents which are associated with a reversible change in oxidation state of the prosthetic group. Formally, this redox change involves a single-electron, reversible equilibrium between the Fe(II) and Fe(III) states of the central iron atom (From Enzyme Nomenclature, 1992, p539). The various cytochrome subclasses are organized by the type of HEME and by the wavelength range of their reduced alpha-absorption bands."
"1647755209-5344","https://www.ncbi.nlm.nih.gov/mesh/?term=virus","An endogenous GAMMARETROVIRUS from the germ line of mice but isolated from humans. It has close similarity to xenotropic MURINE LEUKEMIA VIRUS."
